Hybridization REF	TCGA-A8-A06P-01A-11R-A00Z-07
HSP90B1	0.1425
KCNK15	1.7625
TNIP2	0.135166666666667
GPR146	0.0945
NOL6	-0.075375
SPC25	-3.92444444444444
STEAP2	1.13942857142857
VAMP3	0.169
TCIRG1	0.2055
ZP4	0.102666666666667
PARL	0.275875
TRIM39	0.548
KIAA1305	1.85425
CRNN	0.378666666666667
GRN	0.645
HSH2D	-0.37175
SCAMP1	1.15875
KIAA1913	1.79475
PTS	-0.2975
BANP	-0.2965
PRKACG	0.05
ADCY6	0.557
C16orf46	0.403
CYP51A1	-0.00675000000000001
DDC	-5.81825
ANPEP	3.12283333333333
PROM1	2.87933333333333
SIGLEC10	1.2865
COPG	0.598
FAM26E	2.443625
TRIP4	0.945
SNX3	0.142333333333333
C1orf175	0.512166666666667
PPY2	0.285
C14orf152	0.2705
FTSJ1	-0.558333333333333
DST	-0.32055
LOC554235	-0.14075
GLRX5	0.578
C20orf12	1.0041
CAB39	0.281333333333333
MSH2	-1.42433333333333
PIP4K2C	0.8655
CYLD	0.393625
WTAP	0.6221875
MGAT4A	1.23722222222222
TSC22D4	-0.8549
CHRM2	-1.4705
PPYR1	0.1635
CCNH	-0.106166666666667
RRM1	-0.86825
ECAT8	-3.741
LOC400120	-0.4995
GABRA4	0.00100000000000001
C14orf4	1.146
C1orf59	-0.83025
CTDSPL	0.40875
NHEDC2	-1.1865
PDE11A	-0.6481875
KLHL29	-1.38875
CD5	-1.1983
TSPAN9	1.628375
WDR67	-1.876
THUMPD1	1.2146
C18orf17	0.179
CLYBL	0.163
FLJ13231	-0.37425
CMBL	-0.07875
LECT2	-0.44675
NKAPL	2.071
LOC654780	0.435
OR4C6	-0.0725
RAB30	1.35166666666667
TSSK4	-0.2255
TMEM163	0.838
OSBPL11	0.569
GNB5	-0.257
CCL21	0.6325
C1orf121	-0.0613333333333333
FMO2	2.03716666666667
RPTN	0.215
MSTN	0.4615
VCL	0.704857142857143
FYTTD1	0.08225
C11orf1	0.3495
CCDC88C	0.571875
HFE	-0.375888888888889
MOGAT1	0.2515
FAM125B	0.0783333333333333
IRGQ	0.734
RAVER2	-1.5895
AKAP5	-1.323
SSSCA1	0.07025
C11orf63	0.634625
ACTG2	1.867
PORCN	-0.7525
DTL	-2.72454545454545
TMEM151	0.3875
FAM122C	-2.31675
RSAD2	2.8219
BAT4	0.1025
KRTDAP	-0.882666666666667
MYH8	-0.33075
CRTC3	0.38975
LRRFIP2	0.7811
INTS4	-0.654833333333333
TTN	-1.0355
SLC26A5	0.258
PLLP	-1.14575
RGS6	-0.301375
SRGAP3	0.734375
ZNF525	0.045
NBR2	0.263166666666667
C13orf1	-0.2983
ZNF137	0.006
CEP27	-1.70325
BEST2	0.351
RNF121	-0.054
DMRTC2	0.147
C8orf76	0.30075
BCCIP	-0.356375
MEST	-1.67975
HTRA2	-0.4055
ANGPTL2	2.02075
ILKAP	0.2555
ERAS	0.579
HBS1L	0.22025
CPA5	0.173
TMEM30A	1.32833333333333
CD300LF	1.24116666666667
WISP3	-0.9065
CRK	0.442214285714286
PDS5A	-0.4578
BRPF3	-0.210833333333333
NEDD9	-0.190125
SMPDL3B	0.5305
PSG6	0.00475
PSMD13	0.03375
ETV5	-1.2974375
OR51A4	0.228
BTBD7	0.48725
GSTO1	-0.467875
hCG_16001	0.1125
MAD2L1BP	-0.160166666666667
COX6A2	0.8225
SCNN1A	2.91533333333333
LSM1	0.62
UGT2B11	-1.409
IDUA	0.875
PPP2R3C	-0.857333333333333
COX11	-0.475666666666667
PDZK1	-2.21025
ZNF443	0.269
MGC21874	1.20183333333333
ZNF323	0.6009
KRTAP10-10	0.344
CXCL6	0.198
SLC34A2	0.6417
LOC284402	0.3855
NPTN	1.06075
UPP1	-1.68316666666667
SLC6A9	-0.00149999999999999
OR7G3	0.104
CISD1	-0.3805
ZNF545	-0.185
SYT14	-0.15
NT5C3L	-0.376166666666667
ZNHIT3	-0.159666666666667
SNRPD3	-0.849
KIAA0701	0.010375
UNC93B1	0.321166666666667
GMNN	-2.487
SPCS2	0.536666666666667
LOC388524	-0.604
NAPRT1	1.757875
PNLIPRP1	-0.592
OR6V1	0.6925
PRKAB1	0.34125
EYA4	-2.722
KIF20A	-3.37275
ALG10	-0.006
ITPKC	1.23583333333333
LMX1B	0.538333333333333
RPUSD4	-0.667833333333333
C7orf34	-0.117666666666667
DLGAP2	0.286375
PFN1	-0.6242
MICALL2	-0.195916666666667
ZNF654	0.2285
SS18L1	-0.95375
SLC16A8	0.226
MKI67IP	-0.196833333333333
ITGB3	-0.629625
TCEA3	2.40841666666667
CEP152	-2.337375
CLIP1	1.401125
ZNF75	0.0616875
ATP5C1	-0.821666666666667
NUDT5	-0.8015
PSCDBP	0.22375
UBP1	0.09825
RBM27	0.111
C13orf15	2.527125
ZNF282	-0.142666666666667
ZNF222	-0.2295
COL10A1	6.1595
PRDM15	-1.117625
TTTY5	-0.875
FAM9C	-0.679416666666667
C20orf67	0.10975
GNG13	0.5605
F12	-0.2115
C1orf41	-0.791
CPXCR1	0.218
GSK3A	-0.049625
SUPT6H	0.0813333333333333
PI16	3.47133333333333
ELL2	-1.11216666666667
C9orf167	-1.76633333333333
PVRL3	-1.5053
FLJ38596	0.05475
ADAM20	0.26475
GPR89A	0.2085
GPR87	1.086
ZNF30	-0.1155
SMR3B	0.19925
ZNF770	-0.059375
TRPC4AP	-0.434833333333333
DKFZP686E2158	0.683666666666667
C2orf28	0.158833333333333
FREM1	-1.6295
LAMA4	1.2025
ADPRHL2	0.416
EIF4G2	0.102666666666667
GUCA1A	-0.4475
CTNNA2	-1.353375
NUDT15	-0.727833333333333
CEPT1	-0.0216666666666667
ZNFX1	0.4478
CCDC92	0.82075
TDRD1	-0.2005
KCNK5	0.1135
ETNK1	-0.0199166666666667
LTA	0.428
TTPA	-0.225166666666667
B3GALNT2	-0.495125
SC65	0.311833333333333
PEX5L	-1.073375
EPS15L1	0.1545
MGEA5	0.209375
HIST1H3A	0.15275
ING1	0.0215
BCAT1	-1.87425
ORC6L	-4.29272727272727
KLK11	-4.8195
C19orf28	-1.166125
DNER	-4.4465
MED22	-0.521857142857143
ETV6	1.13783333333333
CHAC2	-2.64275
CD300E	-0.01
CEBPB	0.201916666666667
ZNF398	0.053
LRCH3	0.09
HMGA1	-1.82933333333333
CAPN7	0.0533333333333333
MGC5566	-2.802
CCL3	2.49975
NANOS1	-0.174875
ZFYVE19	0.15725
APITD1	-0.358833333333333
PARD3	0.38275
IRAK4	-0.559333333333333
SERPINI2	-0.3715
CEP170L	-0.77225
TTC9	2.479375
MYOM3	-1.71475
MLPH	1.75475
LOC222699	-0.11
NRG1	-1.32854545454545
TBC1D9	3.04009090909091
TTK	-3.03216666666667
ZNF557	0.2222
DDX41	-0.26
FANK1	1.9945
UBE2D2	-0.402375
PSMB10	-0.049625
MYH7B	0.3285
GABARAPL2	-0.2375
MARVELD2	1.9925
DGCR2	0.279
UNC45A	0.1665
C6orf72	0.8215
ZNF683	1.74675
GIT2	-0.057
CASK	0.176
C14orf161	0.738333333333333
LRRC44	0.91475
TIFA	0.985875
UTP11L	-0.633625
C6orf65	-0.35625
FDPS	-0.72075
DUSP9	-1.8371
SLC17A8	1.1072
OR51G1	0.168166666666667
NANS	0.57275
OLFML1	1.72325
ATP10B	-1.20325
NPAS3	1.8575
PRKCA	-2.4963
GGA2	1.3500625
LCE4A	0.5535
SPANXN3	0.65325
CCDC115	2.0115
SDCCAG3	-1.088
GLIPR1L1	0.5775
TTC1	0.1895
C17orf76	0.5935
MAD2L2	-1.046
HIPK1	0.4142
LRRC3B	0.1865
CLN3	-0.220636363636364
C17orf47	0.4045
FMN2	-2.96125
TUBB1	-1.151
WAPAL	0.0363333333333333
C3orf21	-0.349875
SCN5A	-0.6389
SMYD1	-0.2615
BEX5	0.8
ZNF192	-0.3755
SEC22A	-0.187833333333333
GRIA2	3.06914285714286
KIAA0825	-0.84025
NUSAP1	-3.18118181818182
LANCL1	-0.04275
C15orf40	-0.8236
ZNF645	0.00199999999999999
GPR61	-0.21125
NLRP14	-0.5955
SNX21	-0.2008
C1QTNF8	0.00700000000000001
C17orf46	0.501
IFNA8	-0.1365
SPRR1B	-0.847
FLRT1	-0.52325
SNX17	-0.09
ASB2	-0.5975
HBG1	-5.51
RPRML	-1.898
JOSD2	0.17
PLSCR3	0.41
SPOCD1	0.00799999999999999
RAB39	-0.3265
GHRH	0.355833333333333
ITIH5L	0.19525
C17orf37	0.59225
SMCR8	0.3865
DPY19L2P3	-0.385666666666667
IL11RA	0.9075
GDF3	-3.7495
RPS6KB1	-1.22275
DNAJC19	-0.0476
TOP1	-0.633
CRCT1	-0.19425
MPST	0.02625
DPM2	-0.144125
FAM38B	-1.01716666666667
SLC18A1	-1.82366666666667
FARP1	0.0545
PAX7	-0.0575
TUBD1	-1.32625
GNL3	-0.072
BTG2	0.689866666666667
NDUFS6	-0.64125
C1orf79	-1.31225
ERAL1	-0.3285
ECHS1	0.7835
VPS4A	-0.676666666666667
CYP11A1	-0.266
ABCC6	-1.52035714285714
PBX4	-1.945
MOSC1	-1.110125
NCF4	0.617
HYMAI	-0.7695
NAGPA	-0.121625
OTOP2	0.2115
ACOT12	-0.04075
MTHFD2L	-0.274375
LOC441376	5.6725
C19orf34	-0.911
RAB1B	-0.24975
ALDOAP2	0.0205
NTRK1	-1.6495
ARTS-1	0.484
SLC6A11	-0.369
NAP1L2	-1.37125
CNGB1	-0.209833333333333
EPB41L4B	0.61225
FAM134B	1.59
HS3ST3A1	-1.41566666666667
CPXM2	5.647
SIRPB2	0.3905
CHORDC1	-1.61616666666667
TRIB3	-0.1765
SLC2A5	1.23675
C2orf49	-0.374833333333333
DDX5	-0.4705
OR5L1	0.4405
ANAPC4	-0.41
ZSWIM1	-0.0545
LOC93622	0.15525
KCNK3	-0.274
RP11-35N6.1	-2.244
ZFP161	-0.0416666666666667
AQP9	2.60175
SLC15A2	-1.79266666666667
MREG	0.562666666666667
OR9I1	0.4545
PDLIM2	1.312
ADAM7	0.1965
GSTCD	0.0396666666666667
WDR21A	0.136375
SLC12A8	0.936166666666667
TMEM174	0.23225
IGSF3	-0.101916666666667
LRRN1	-0.9835
LOC402117	-0.10575
SRPK1	-1.75533333333333
LY6K	0.77725
NFIA	2.5795
PTCD3	-0.74475
LEP	2.89466666666667
PCDH21	-0.546
MAPKAPK2	0.788357142857143
NMNAT1	-0.7325
LHFPL2	1.013125
C9orf43	-0.60425
DIP2A	-1.06633333333333
ACTR8	0.193125
CCDC34	-1.15575
PTPN22	-0.7385
ITGA3	-0.55575
FAM129C	0.3875
RABGGTA	0.160833333333333
UNC45B	0.58675
KIAA1033	0.170375
ZNF510	-0.622833333333333
CYP2D6	-1.049
SLC26A10	-2.049
STX8	0.35975
LUZP1	0.001375
WDR89	0.367166666666667
EIF4G3	-0.4035
C5AR1	1.250125
ZNF623	0.0215
A2M	1.3735
TGM7	0.2615
GRPEL1	-0.114166666666667
LMNB2	-1.7748
ROCK2	0.517
SNX16	0.628625
CCDC66	0.72275
ANXA3	0.15525
KIAA1609	0.88575
EED	-0.92125
RNF32	0.398
HES1	0.5387
CLC	0.2584
ISL1	-0.615166666666667
KIAA0528	-0.473125
MANEA	0.74125
C1orf61	-2.581
hCG_2001000	0.2675
RAPGEF6	-0.8382
KIAA0020	-0.699
NEIL1	0.70925
C16orf45	2.026375
RBM10	-0.390166666666667
C10orf125	-0.735125
MRS2L	-0.47075
DNAH17	-0.481
C19orf10	0.00549999999999999
C1orf160	0.98
SLFN12	1.047
EXOC3	-0.1545
HIST3H3	0.25425
NCOR2	0.4025
TNFRSF9	-0.2845
MFSD8	0.5155
ALX1	-3.29183333333333
NOL1	-1.31075
PODN	3.21675
TIAL1	-1.249
HIST1H1E	-0.0715
NPY6R	0.1105
TM4SF4	-0.00700000000000001
CORO2A	1.0055
ETNK2	0.757833333333333
APOE	-0.1025
ANGPT4	0.3765
HDGF2	-0.50425
G30	-0.1935
ST8SIA4	-0.170125
F2RL1	0.41325
FAM19A4	-3.019
CCAR1	-1.00775
B3GNT7	0.019
OPHN1	-0.3579
DSCR6	0.529
C21orf13	1.11833333333333
GAS2L1	0.0705
RFX3	0.3605
COPS4	0.516
BCHE	-4.11016666666667
BCL2	2.325375
HBZ	-3.10783333333333
ARL13B	0.266
MAPBPIP	0.500625
MYO15B	-0.203875
SPZ1	1.76833333333333
KIAA1324	2.78488888888889
PLCL2	-0.286875
C4orf29	-0.68075
WDFY2	-0.765375
ZNF284	-1.16
NAALADL1	0.012
DUSP5	0.798833333333333
PXDN	1.272625
SLMO1	-0.74575
TNXB	0.5345
BIRC7	-1.04175
A4GALT	1.49883333333333
TIMM22	0.51275
FAM110C	1.0095
TOMM34	-0.79175
ABHD9	0.3575
ADAM32	1.832
CRHBP	-0.0125
AQP2	0.61375
LOC130355	0.917
ZNF187	-0.162
ZNF816A	0.556
F7	0.0305
CNOT1	-1.0095
SLC13A4	-0.7465
ZBTB11	-0.307
B3GALT5	0.0655
EXOC2	0.162
IRS1	0.3806
TMEM1	-0.323833333333333
MRPL34	0.0225
SAMM50	-0.70525
CDC42EP3	-0.608625
HSF2	-0.7266
MFN2	0.2655
TSPAN7	-1.779
NUCB1	0.52075
RHOH	-2.14125
ARL16	-0.122
TACR1	0.11325
SFRS5	-0.462333333333333
SNX25	0.109
RHBDF1	1.50733333333333
PCDH18	2.07883333333333
HMG1L1	-0.17275
MYO5C	0.959125
MAPK10	0.681
LDHAL6A	0.0983333333333333
NUDT12	0.861833333333333
NCAM1	-0.286125
GLIS2	0.659
GGTL4	-0.9955
DAPP1	0.851
ATF7	0.139625
KIAA0748	-1.25525
NFIL3	-0.96275
TM6SF1	0.7705
SEZ6	0.14225
NANOS3	0.593666666666667
DNAJA3	0.366166666666667
CLDN6	-1.508
CIITA	2.0792
EPHA4	-0.729
FANCC	-0.55425
CMTM3	0.990875
PSG3	-0.498857142857143
MRPL15	0.316
C21orf59	-0.169
PLCXD2	0.0585
C2orf34	-0.296875
UBE2L6	0.992125
MED14	-0.793333333333333
HP1BP3	-0.3101
C6orf208	-0.6125
TPBG	1.7645
OSR2	0.212625
XPC	-0.0118333333333333
KLHL7	-1.04333333333333
CCR3	-0.462333333333333
AGTPBP1	-1.0015
PCSK6	-0.932533333333333
STAT5A	-0.7486
FAM18B	0.876
LONRF2	0.744166666666667
PTPN2	-0.951375
SF3A3	-0.659
EFCBP2	-0.21075
HCFC1	-0.896166666666667
AHNAK	1.18445
ACTR5	-0.41225
KIF14	-3.54757142857143
TENC1	1.01275
HEATR5B	0.1505
YIPF2	0.480833333333333
MYEOV2	0.676333333333333
DUSP18	0.5305
KIAA1012	0.4955
AHR	-0.322666666666667
C17orf53	-2.12483333333333
PTPRH	-3.56975
ATP6V1C1	0.6854
TAS2R3	0.1955
LOC440356	-0.28575
COQ10B	0.895
PSMF1	0.293916666666667
SORBS2	2.0135
NFE2L2	0.09025
TMCO7	-1.157
SH3PXD2A	0.4644
SH2D2A	-1.3905
SPINK5	-3.30375
MRPS24	-1.058
OPA3	0.187
TRAF7	0.288333333333333
C4orf35	-0.2145
MT1G	-0.709125
MGC39545	0.152
HS1BP3	0.3326
OR2B2	0.5335
CHRM4	-0.0505
SFRP2	4.1575
RIC3	-1.03275
ART1	-0.7055
C6orf1	0.463375
DUS4L	-1.00825
C10orf104	0.7535
TNFAIP6	2.95475
RTEL1	-0.6245
CCT4	-0.7717
ZNF709	-0.42725
CHMP6	0.439666666666667
UPP2	0.1885
CYP19A1	-2.172875
CD151	-0.354833333333333
NDUFA13	0.366
ARFRP1	-0.7605
FAM26B	2.07075
CRYBA1	-1.1
MRPL41	0.105
NPFFR2	-0.798875
HRH2	0.3285
SCAMP3	-0.187333333333333
MTMR6	0.8817
MTG1	-1.12216666666667
UBTD1	1.39175
CRABP1	-1.6695
FLJ33790	0.5448
KIAA1908	-0.0825
GPR158	1.71975
PACSIN3	-0.605
OMD	4.47766666666667
CATSPER1	0.294833333333333
HOXB8	-0.79625
FBXO46	0.788
OAS1	0.318666666666667
SVIL	0.36625
PHB2	-0.7985
ADCY3	-0.242
NDRG2	0.536333333333333
ERMAP	0.5614
APBA2	-1.81266666666667
IGSF9	1.32475
WNT6	-0.551642857142857
MYCBPAP	1.248
ATP2B2	0.0177
CPVL	-0.8069
TRAM2	-0.253333333333333
NOP5/NOP58	-0.5725
ZNRF4	0.44825
TLK1	-0.11175
MTMR12	0.0934285714285714
ZNF384	-0.670833333333333
FAM9B	-3.196
RPN1	0.5012
PMVK	0.94275
EIF3D	-0.4405
SIX2	-0.4915
HPS1	0.436642857142857
RNF7	0.6645
PSKH2	0.63
KCTD13	-0.136
CSMD3	-0.6571
FBF1	0.3505
IL8	-4.356
SERPINB13	0.151666666666667
FBXL20	-0.30575
BLR1	0.5915
SH2B1	0.073
RFNG	-0.187625
RAB20	1.21133333333333
RBM7	0.06075
POLR1A	-0.699666666666667
TMPRSS4	-1.186
TAF9	-0.96875
TERF2	-0.718333333333333
TNFRSF1A	0.59525
ACADVL	-0.118666666666667
GTF2H5	-0.029
EDG8	-0.494666666666667
C9orf140	-1.31725
UST6	0.032
ZBTB8OS	-0.8515
ZNF710	0.6155
GPR174	-1.781
ATP6V0A2	-0.31275
KIAA0319L	0.46425
XKRX	-0.122
DOPEY2	0.9639
SDHD	-0.311083333333333
SUMF1	2.5065
OSM	2.45175
OPN3	0.56
DAGLB	-0.546333333333333
PPFIBP1	1.0648
TRIM63	-1.85525
C10orf53	1.1455
LYPD3	0.498166666666667
BCL7A	0.13825
AGER	-1.0075
TCF19	-2.076375
SAT2	-0.146
PFTK1	0.229833333333333
GABRE	-2.582625
C15orf38	2.3816
FIS1	0.2365
KCNV2	0.068
CLPS	0.42875
PPCDC	-0.69175
FOXN2	0.535333333333333
NT5E	-2.1662
CD83	0.51875
IL18	0.821
VPS16	0.11425
IGFBP2	1.177
NOTCH2	0.7655
SIGLEC1	1.97825
CD93	5.123
SULF2	0.769
CEP164	-0.36325
P53AIP1	-0.0726666666666667
TOR2A	-0.212666666666667
ZNF136	0.076
MGP	3.8169
CCDC144A	0.7545
TRPC1	-0.595833333333333
SMS	-0.432833333333333
MAPK7	-0.264
RRAGC	1.21525
PARD6A	0.3015
NUB1	0.373666666666667
SYNGR4	0.56125
OR11H12	0.152
WIF1	0.133
GCH1	0.08625
OR11H4	0.033
SLC44A5	0.3925
GPRIN2	1.70066666666667
LOC401431	0.51525
CPA4	-2.7577
MELK	-3.18766666666667
IL15RA	0.2915
CUL3	0.4515
HMBOX1	0.30775
PODXL	-2.30725
CCT6B	0.553166666666667
COMTD1	0.0435
MUC20	0.341166666666667
GPX2	-3.470875
ITK	-1.89825
FBXL5	2.11625
C13orf27	-1.68425
DEFA5	0.075
TRHDE	0.217
MTP18	-0.446833333333333
UQCRQ	-0.5027
ITGB2	1.98841666666667
CSRP2BP	-0.13675
TAS2R44	0.6015
PHPT1	0.3505
FAM44C	0.4555
ERH	0.25325
MPHOSPH1	-2.37433333333333
MORC1	-0.109
PARVB	-1.12975
LAMA1	-2.13241666666667
PGBD3	-0.005
GIMAP6	3.8995
AREG	-0.928166666666667
LIPT1	-0.049
MGC99813	-0.53825
C1orf201	0.21
GRIN2A	-0.8429
MAN2C1	-0.849875
NSUN5	-0.53125
SF3B5	0.3555
MYC	-1.8536875
NRXN1	-0.506
ZNF18	0.2365
SPDYA	-0.990125
SLC37A1	0.7015
DECR2	0.36625
ANKRD38	1.184
SPTLC3	-0.858166666666667
SUPT16H	-0.38775
DTWD2	0.2225
ULBP1	-0.161
ZADH1	-0.702166666666667
OIP5	-3.3605
IL10RB	0.0231666666666667
OTUB2	-0.320125
VWA3A	0.1
SPIC	0.683833333333333
OR6C4	0.271
PSCD4	1.46416666666667
DPY19L2P2	-2.713
TRAPPC6A	0.939666666666667
C21orf2	-0.077
CEMP1	0.9745
LIN7B	-0.3895
E2F7	-2.77333333333333
VCP	-0.0984375
LAMA3	1.15141666666667
BGN	2.26875
GPR160	1.23416666666667
COCH	-4.07983333333333
GPR81	1.31266666666667
APOBEC3F	-2.5015
tcag7.1017	-0.3605
C1orf32	0.496
SCGB1D2	6.46725
FLJ43987	0.314
C6orf170	-0.20575
KLK9	0.431
GPD1L	1.5235
VPS37B	0.59625
ATG3	-0.202833333333333
ADAMTS17	0.362
KLHDC2	0.692333333333333
NDUFV2	-0.292
BLK	-2.19675
MATN4	-1.608
GPM6A	-0.56925
GBP4	2.81133333333333
TMEM162	0.208166666666667
PKP2	-0.0265
HRASLS	-2.748
MMP1	-2.08225
SFXN3	-0.0196
FSD1	-1.25383333333333
ST6GALNAC3	-1.46616666666667
CA12	3.3159
NCOA6	0.08875
C19orf58	-0.364
PPP4R1	-0.0211666666666667
MAN1A2	0.577833333333333
IKBKAP	-1.442
UPF1	-0.0888333333333333
KIAA1219	0.45325
WNT16	0.422666666666667
SNW1	-0.22175
IL18RAP	0.57325
RPP30	-0.5445
CDC40	0.285428571428571
SETD3	0.2585
SLAMF6	-0.4605
ELK4	-0.7185
TRIM47	0.379666666666667
ACOX3	1.693625
TRIM6	0.12925
KIAA0372	-0.637166666666667
TP53AP1	1.246875
SMURF2	-0.8505
ADAD1	0.7295
EBP	-1.1161
KRTAP13-2	0.2215
FLJ36874	-1.01633333333333
TOR1A	-0.233166666666667
P2RY4	0.7475
GPBP1	0.2185
TRPV1	-0.05675
ADAMTS12	0.678166666666667
PES1	-0.664
ATG4A	0.570333333333333
MAGEA10	-4.5655
WFS1	2.3115
CC2D1B	-0.805833333333333
PABPN1	-0.302375
SLC25A30	0.0685
SLCO1C1	-0.398166666666667
SLC22A5	0.71025
KIF23	-2.93283333333333
SYN2	-0.6615
ASPN	9.05133333333333
CENTG2	0.99325
QSOX2	-2.0899
FLJ10815	-0.0328333333333334
STK24	-0.0824375
SPEG	0.0203
STK10	0.150333333333333
DACT2	-2.502
AAAS	-0.82125
SSX3	-1.351625
ABCD3	0.9495
C4orf12	-0.13875
PARVG	0.432333333333333
FIG4	2.113
C9orf46	1.9585
TMCO6	-0.693
IGHMBP2	-1.07475
DUS2L	-0.998166666666667
FAM3C	0.159375
TMEM16D	-2.118125
DCTN4	0.76325
KCNH3	-0.2885
EIF2AK2	0.2815
AP1S3	1.255375
CST4	0.816
PAM	0.4715625
NUTF2	-0.71075
CITED2	-0.0688
SLC39A4	0.1415
C2orf52	-0.429
GRM3	0.104
C12orf49	0.495375
CCDC49	-0.0571
GRAMD1B	-1.188875
FNDC4	0.7505
SIAH2	1.59875
GDPD4	0.0215
C21orf87	0.126625
ATP5A1	0.158
C16orf63	-0.20875
LOC388135	-0.201333333333333
ATP5J2	-0.620375
MMP3	-0.027
EMID2	-0.264
CRHR1	0.4815
WDR70	-0.41225
C13orf31	1.65625
ZFAND1	0.73825
CCL18	3.89316666666667
C3orf49	0.739
RINT1	-0.789
KIAA0408	-1.74583333333333
F13A1	5.4515
SLC10A1	0.4175
OGN	2.48925
GIPC2	-1.1805
XPO6	-0.163666666666667
LCE1A	1.129
FMR1	0.3192
LOC374920	0.156
DUSP3	0.617625
ANKMY1	-0.2705
C7orf50	-0.042
BBS9	-0.2681
UNC119B	-0.203375
C9orf72	-0.131
MGC35440	-0.7485
ENTPD6	-0.254
PPP1R2P9	0.2845
ERCC4	0.67375
FAHD2B	0.0775
HMHA1	0.3005
HACL1	-0.07575
RAD23A	-0.441666666666667
FAM83B	-1.84225
PPP5C	-0.824
RNASEH2C	-0.006125
C9orf153	-0.1585
SCAMP4	0.3505
GHITM	0.6343
NDUFB7	0.234125
ADCYAP1	1.451
SP110	1.06833333333333
MAP3K7IP2	0.50225
DHH	-0.141
AGRN	0.622357142857143
WDR33	0.723
CEP290	0.169833333333333
PRPS1L1	-2.57616666666667
KLRA1	-0.279
GPR97	-0.0895
CHD7	0.177833333333333
TLR10	0.29325
SLC30A8	-0.6645
HIC1	1.648
IAPP	0.521
RXFP4	-0.02025
GP1BB	0.65475
SHQ1	-0.3125
NKX2-3	0.160833333333333
API5	-0.15275
FTHP1	0.112
MOV10L1	0.358666666666667
TRIM6-TRIM34	2.0125
ADHFE1	1.5395
FAM117A	-0.693
DDI1	0.903833333333333
CDON	-0.0478333333333333
TRIM73	-0.4765
IGKC	4.084
MMP14	-0.308166666666667
DYNC1LI1	-0.343625
C11orf66	0.43325
TRBV3-1	-1.79866666666667
FASTKD5	-0.20525
BIVM	-0.9195
LHX4	0.80675
CXCL2	-1.6369
RAB2B	-1.028
IZUMO1	-1.125
MAP3K15	-1.929375
FAM19A2	0.0305
ZC3H8	-0.651166666666667
ZMAT1	1.125
SPINK5L3	-4.5375
SLC10A6	0.4275
APPL2	0.412375
CARD10	-0.524666666666667
LOC402176	-0.407125
EEF1D	1.2731
RAB6A	0.442
C12orf5	-0.319375
PAPOLG	-0.24725
MSRB2	1.00975
BCR	-0.0428888888888889
PUS3	-0.5065
TIAM2	0.51025
ZNF317	-0.3255
CHD2	-0.0118571428571429
FZD5	-1.03945454545455
NUDT8	-1.4455
ZNF763	-0.153
PRC1	-2.69177777777778
ABCB9	-0.031
SPATA3	0.1685
TRAK2	0.764
STAB1	2.987625
LRRTM2	-0.3455
psiTPTE22	0.91775
DBI	-0.0275
SERPINA11	-0.22875
NAT5	0.076
C20orf58	-1.997
RPS6KA4	0.11
FLJ90650	0.2315
TGFBRAP1	0.75925
CHRDL2	-0.240125
FAHD2A	-0.485
CNTN1	0.19525
BBS4	0.00600000000000002
TMEM181	-0.71975
MINPP1	-0.568
MPHOSPH6	-0.67075
HOXC10	-1.0707
ITPKB	-0.273375
CLPTM1L	-0.023875
MEOX2	0.653
ATP6V0C	0.886375
PRPF8	-0.324
TMC5	3.0705
FKBP3	-0.673
PLEKHB2	0.6185
OR4D6	0.0865
ZNF544	-0.2351
D2HGDH	-0.3605
RPL18A	-0.7194
HEL308	-0.054
MPP6	-3.39225
TCERG1	-1.1805
KRT16	0.0656666666666666
KLF17	-0.95375
KLF5	-0.481625
CDR1	2.9185
VCX3A	-4.132
FBLN2	2.423125
C14orf104	0.05075
HBE1	-4.7075
OR4S2	0.1345
C1orf108	-0.736
ROBO4	3.49933333333333
CPEB4	0.903375
C11orf80	-0.261166666666667
BCKDHA	0.604333333333333
MYOC	3.52675
GIF	-1.921
CKMT1A	1.123
RPL3	-0.3729
THBS1	2.4095
APOO	-1.387
ARMCX1	2.589
HSZFP36	0.712
SNAPC5	-0.33875
EIF4ENIF1	0.54775
ZNF433	-0.211
TNFRSF21	-1.547375
TMPRSS7	0.2755
SPATA18	2.2432
HPDL	-2.0375
MKL2	1.523
TBX3	0.842076923076923
C21orf93	-0.133666666666667
DAXX	-0.24025
ELMO1	0.056125
RGS13	2.78133333333333
TAF11	-0.717
UNC13A	-2.2495
LOC653314	-0.4156
ORC3L	-0.424
IMAA	-1.6485
TARBP2	-0.41375
CABIN1	-0.4522
TRIOBP	-0.0363125
HIST1H2AC	0.924
RGS22	-0.607833333333333
NCOA1	1.2335
IL25	1.8335
SNCG	1.273
GPR6	1.5515
AMDHD1	1.18133333333333
CHEK2	-1.902
C6orf142	-0.64725
DRD4	0.39975
C14orf68	-0.86225
GDF11	-1.69125
SEMG2	-0.67
CD247	-1.82275
CDAN1	-0.14925
RBMX2	-0.056
TGS1	-0.27125
OIT3	0.6925
SYF2	0.66425
MCM4	-2.069375
PKHD1L1	0.04575
CEP192	-1.03116666666667
IFT88	0.496
RPL9	0.199
RAB32	0.299625
DDX43	-1.1045
P2RX2	0.726166666666667
OR5D18	0.144
UBE1	-0.216
SLC24A1	0.331
ARHGAP5	0.2705
CETP	-0.706
KIAA1731	-1.0525
SLC9A4	0.546
